"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"PA","W - White","20-29.9","90-100","115","809"
"PA","W - White","30-39.9","0-9.9","114","809"
"PA","W - White","20-29.9","0-9.9","187","807"
"PA","W - White","90-100","90-100","121","804"
"PA","W - White","20-29.9","90-100","176","803"
"PA","W - White","80-89.9","70-79.9","121","803"
"PA","W - White","10-19.9","90-100","114","801"
"PA","H - Hispanic or Latino","40-49.9","90-100","135","799"
"PA","W - White","10-19.9","0-9.9","115","797"
"PA","W - White","10-19.9","90-100","183","796"
"PA","W - White","30-39.9","90-100","133","796"
"PA","W - White","40-49.9","90-100","189","787"
"PA","W - White","40-49.9","90-100","122","780"
"PA","W - White","20-29.9","90-100","137","773"
"PA","W - White","30-39.9","0-9.9","115","770"
"PA","W - White","40-49.9","90-100","115","768"
"PA","W - White","20-29.9","90-100","132","763"
"PA","W - White","20-29.9","90-100","122","761"
"PA","W - White","30-39.9","90-100","138","760"
"PA","W - White","60-69.9","0-9.9","118","760"
"PA","W - White","10-19.9","0-9.9","189","760"
"PA","B - Black","80-89.9","90-100","189","759"
"PA","W - White","20-29.9","0-9.9","114","759"
"PA","W - White","10-19.9","90-100","138","758"
"PA","W - White","90-100","0-9.9","022","758"
"PA","W - White","60-69.9","90-100","118","752"
"PA","W - White","0-9.9","90-100","176","750"
"PA","W - White","60-69.9","90-100","131","748"
"PA","W - White","90-100","30-39.9","120","742"
"PA","W - White","70-79.9","70-79.9","120","742"
"PA","W - White","20-29.9","90-100","138","740"
"PA","H - Hispanic or Latino","50-59.9","90-100","135","739"
"PA","W - White","60-69.9","0-9.9","135","739"
"PA","W - White","70-79.9","0-9.9","134","739"
"PA","W - White","20-29.9","90-100","133","737"
"PA","W - White","10-19.9","90-100","187","734"
"PA","W - White","0-9.9","0-9.9","115","733"
"PA","W - White","0-9.9","90-100","189","728"
"PA","W - White","30-39.9","90-100","187","728"
"PA","W - White","50-59.9","90-100","134","724"
"PA","W - White","10-19.9","90-100","139","723"
"PA","W - White","80-89.9","40-49.9","119","723"
"PA","W - White","0-9.9","0-9.9","113","721"
"PA","W - White","20-29.9","0-9.9","113","720"
"PA","W - White","10-19.9","0-9.9","137","719"
"PA","W - White","30-39.9","0-9.9","111","719"
"PA","W - White","10-19.9","90-100","134","715"
"PA","W - White","20-29.9","0-9.9","111","714"
"PA","W - White","0-9.9","90-100","187","713"
"PA","H - Hispanic or Latino","70-79.9","90-100","135","710"
"PA","W - White","30-39.9","90-100","183","708"
"PA","W - White","0-9.9","0-9.9","133","708"
"PA","W - White","80-89.9","60-69.9","118","706"
"PA","W - White","20-29.9","0-9.9","137","705"
"PA","W - White","10-19.9","0-9.9","113","705"
