"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"AK","N - Native American","60-69.9","90-100","040","104"
"AK","W - White","10-19.9","90-100","034","104"
"AK","W - White","10-19.9","60-69.9","035","103"
"AK","W - White","40-49.9","20-29.9","032","103"
"AK","N - Native American","30-39.9","10-19.9","039","102"
"AK","W - White","80-89.9","10-19.9","032","102"
"AK","W - White","60-69.9","10-19.9","031","102"
"AK","W - White","20-29.9","20-29.9","030","102"
"AK","W - White","40-49.9","90-100","038","102"
"AK","W - White","80-89.9","50-59.9","034","102"
"AK","W - White","30-39.9","90-100","036","101"
"AK","W - White","90-100","50-59.9","035","101"
"AK","W - White","30-39.9","20-29.9","033","101"
"AK","W - White","80-89.9","20-29.9","032","101"
"AK","W - White","0-9.9","30-39.9","038","101"
"AK","N - Native American","10-19.9","10-19.9","040","101"
"AK","W - White","50-59.9","20-29.9","035","101"
"AK","W - White","10-19.9","80-89.9","034","100"
"AK","W - White","10-19.9","60-69.9","031","100"
"AK","W - White","80-89.9","40-49.9","031","100"
"AK","W - White","60-69.9","30-39.9","036","100"
"AK","N - Native American","20-29.9","0-9.9","040","100"
"AK","W - White","0-9.9","20-29.9","039","100"
"AK","W - White","50-59.9","70-79.9","035","100"
"AK","W - White","70-79.9","90-100","033","100"
"AK","W - White","0-9.9","20-29.9","032","99"
"AK","N - Native American","10-19.9","0-9.9","040","99"
"AK","N - Native American","20-29.9","90-100","039","98"
"AK","W - White","30-39.9","80-89.9","035","98"
"AK","W - White","80-89.9","50-59.9","035","98"
"AK","W - White","0-9.9","60-69.9","031","97"
"AK","W - White","90-100","30-39.9","036","97"
"AK","W - White","20-29.9","10-19.9","035","97"
"AK","N - Native American","20-29.9","0-9.9","037","97"
"AK","W - White","10-19.9","90-100","038","97"
"AK","W - White","60-69.9","90-100","039","96"
"AK","W - White","60-69.9","90-100","037","96"
"AK","N - Native American","30-39.9","10-19.9","038","96"
"AK","W - White","30-39.9","90-100","030","96"
"AK","N - Native American","10-19.9","20-29.9","038","96"
"AK","N - Native American","80-89.9","90-100","036","95"
"AK","W - White","60-69.9","80-89.9","035","95"
"AK","W - White","50-59.9","80-89.9","031","95"
"AK","W - White","0-9.9","70-79.9","034","94"
"AK","W - White","90-100","20-29.9","031","93"
"AK","W - White","70-79.9","80-89.9","035","93"
"AK","N - Native American","10-19.9","30-39.9","038","93"
"AK","W - White","50-59.9","90-100","039","93"
"AK","W - White","90-100","10-19.9","036","93"
"AK","W - White","40-49.9","70-79.9","031","93"
"AK","N - Native American","20-29.9","20-29.9","038","92"
"AK","W - White","10-19.9","90-100","032","92"
"AK","W - White","30-39.9","80-89.9","034","92"
"AK","W - White","30-39.9","90-100","032","92"
"AK","W - White","10-19.9","30-39.9","034","91"
"AK","W - White","30-39.9","70-79.9","034","91"
"AK","N - Native American","80-89.9","90-100","037","91"
"AK","N - Native American","10-19.9","10-19.9","037","91"
"AK","W - White","0-9.9","30-39.9","033","91"
"AK","W - White","10-19.9","60-69.9","034","91"
"AK","N - Native American","20-29.9","20-29.9","039","90"
"AK","W - White","10-19.9","30-39.9","031","90"
"AK","W - White","90-100","10-19.9","031","90"
"AK","W - White","60-69.9","10-19.9","037","90"
"AK","N - Native American","70-79.9","90-100","037","90"
"AK","W - White","20-29.9","90-100","034","89"
"AK","W - White","40-49.9","20-29.9","035","89"
"AK","W - White","10-19.9","10-19.9","038","89"
"AK","N - Native American","30-39.9","90-100","039","89"
"AK","W - White","90-100","20-29.9","032","89"
"AK","N - Native American","30-39.9","0-9.9","037","89"
"AK","N - Native American","30-39.9","10-19.9","037","89"
"AK","W - White","30-39.9","90-100","033","89"
"AK","W - White","40-49.9","10-19.9","037","88"
"AK","N - Native American","50-59.9","90-100","040","88"
"AK","W - White","40-49.9","70-79.9","035","88"
"AK","W - White","20-29.9","20-29.9","034","88"
"AK","W - White","20-29.9","90-100","032","88"
"AK","W - White","60-69.9","30-39.9","034","88"
"AK","N - Native American","20-29.9","10-19.9","037","88"
"AK","W - White","10-19.9","90-100","036","87"
"AK","W - White","80-89.9","0-9.9","039","87"
"AK","N - Native American","10-19.9","0-9.9","037","87"
"AK","W - White","40-49.9","80-89.9","031","87"
"AK","W - White","60-69.9","90-100","040","86"
"AK","W - White","10-19.9","0-9.9","040","86"
"AK","N - Native American","0-9.9","90-100","039","86"
"AK","W - White","10-19.9","40-49.9","033","86"
"AK","W - White","10-19.9","10-19.9","040","86"
"AK","W - White","30-39.9","10-19.9","040","86"
"AK","W - White","30-39.9","20-29.9","032","86"
"AK","W - White","90-100","40-49.9","030","86"
"AK","W - White","70-79.9","30-39.9","034","85"
"AK","W - White","20-29.9","20-29.9","032","85"
"AK","N - Native American","20-29.9","10-19.9","040","85"
"AK","W - White","20-29.9","20-29.9","031","85"
